generation,ID,score,rawScores,ownScore
0,100,36.5,"[38.000000,42.000000,41.000000,25.000000]",36.5
100,10198,37.0,"[37.000000,33.000000,33.000000,45.000000]",37.0
200,20124,36.5,"[28.000000,38.000000,26.000000,54.000000]",36.5
300,30131,36.25,"[36.000000,50.000000,42.000000,17.000000]",36.25
400,40128,37.25,"[37.000000,42.000000,41.000000,29.000000]",37.25
500,50193,36.75,"[33.000000,29.000000,53.000000,32.000000]",36.75
600,60185,36.0,"[38.000000,28.000000,27.000000,51.000000]",36.0
700,70133,33.25,"[32.000000,38.000000,37.000000,26.000000]",33.25
800,80149,34.75,"[26.000000,28.000000,41.000000,44.000000]",34.75
900,90102,36.25,"[27.000000,63.000000,29.000000,26.000000]",36.25
1000,100189,37.0,"[41.000000,35.000000,43.000000,29.000000]",37.0
1100,110107,36.75,"[38.000000,33.000000,30.000000,46.000000]",36.75
1200,120162,36.0,"[11.000000,54.000000,27.000000,52.000000]",36.0
1300,130150,35.75,"[22.000000,47.000000,35.000000,39.000000]",35.75
1400,140112,36.25,"[38.000000,42.000000,32.000000,33.000000]",36.25
1500,150174,35.5,"[36.000000,27.000000,31.000000,48.000000]",35.5
1600,160138,37.75,"[45.000000,43.000000,21.000000,42.000000]",37.75
1700,170183,37.0,"[32.000000,35.000000,36.000000,45.000000]",37.0
1800,180173,36.25,"[38.000000,29.000000,40.000000,38.000000]",36.25
1900,190196,37.0,"[21.000000,45.000000,36.000000,46.000000]",37.0
2000,200164,35.5,"[38.000000,43.000000,27.000000,34.000000]",35.5
2100,210114,35.75,"[26.000000,32.000000,52.000000,33.000000]",35.75
2200,220108,35.25,"[22.000000,42.000000,37.000000,40.000000]",35.25
2300,230190,35.0,"[27.000000,44.000000,31.000000,38.000000]",35.0
2400,240144,36.0,"[45.000000,34.000000,44.000000,21.000000]",36.0
2500,250137,37.5,"[42.000000,44.000000,37.000000,27.000000]",37.5
2600,260149,37.25,"[43.000000,21.000000,54.000000,31.000000]",37.25
2700,270192,35.0,"[28.000000,38.000000,34.000000,40.000000]",35.0
2800,280123,37.5,"[28.000000,30.000000,50.000000,42.000000]",37.5
2900,290124,36.0,"[32.000000,50.000000,29.000000,33.000000]",36.0
3000,300181,36.0,"[33.000000,41.000000,38.000000,32.000000]",36.0
3100,310170,35.75,"[28.000000,42.000000,29.000000,44.000000]",35.75
3200,320175,36.75,"[45.000000,24.000000,42.000000,36.000000]",36.75
3300,330197,37.5,"[24.000000,48.000000,35.000000,43.000000]",37.5
3400,340197,36.5,"[41.000000,41.000000,37.000000,27.000000]",36.5
3500,350110,37.5,"[37.000000,35.000000,33.000000,45.000000]",37.5
3600,360154,37.25,"[36.000000,40.000000,30.000000,43.000000]",37.25
3700,370167,37.25,"[29.000000,39.000000,47.000000,34.000000]",37.25
3800,380156,36.0,"[37.000000,49.000000,27.000000,31.000000]",36.0
3900,390101,36.25,"[26.000000,37.000000,33.000000,49.000000]",36.25
4000,400135,36.0,"[26.000000,49.000000,26.000000,43.000000]",36.0
4100,410173,36.5,"[39.000000,41.000000,41.000000,25.000000]",36.5
4200,420139,36.0,"[33.000000,33.000000,51.000000,27.000000]",36.0
4300,430101,36.75,"[49.000000,38.000000,34.000000,26.000000]",36.75
4400,440135,37.25,"[43.000000,43.000000,34.000000,29.000000]",37.25
4500,450115,35.0,"[48.000000,37.000000,14.000000,41.000000]",35.0
4600,460198,37.25,"[37.000000,43.000000,40.000000,29.000000]",37.25
4700,460198,37.25,"[37.000000,43.000000,40.000000,29.000000]",37.25
4800,460198,37.25,"[37.000000,43.000000,40.000000,29.000000]",37.25
