generation,ID,score,rawScores,ownScore
0,102,5.0,"[8.000000,14.000000,5.000000,23.000000]",14.0
100,10119,19.0,"[31.000000,19.000000,38.000000,40.000000]",31.0
200,20117,19.0,"[19.000000,36.000000,37.000000,32.000000]",37.0
300,30103,23.0,"[46.000000,33.000000,23.000000,28.000000]",46.0
400,40158,15.0,"[22.000000,47.000000,41.000000,15.000000]",47.0
500,50167,12.0,"[46.000000,12.000000,56.000000,22.000000]",46.0
600,60185,28.0,"[40.000000,28.000000,37.000000,39.000000]",37.0
700,70129,24.0,"[41.000000,30.000000,24.000000,31.000000]",24.0
800,80143,23.0,"[23.000000,27.000000,30.000000,37.000000]",23.0
900,90172,20.0,"[38.000000,44.000000,20.000000,31.000000]",31.0
1000,100114,21.0,"[35.000000,31.000000,21.000000,27.000000]",31.0
1100,110141,16.0,"[26.000000,16.000000,26.000000,20.000000]",26.0
1200,120105,24.0,"[24.000000,38.000000,31.000000,32.000000]",31.0
1300,130188,12.0,"[38.000000,38.000000,12.000000,22.000000]",22.0
1400,140145,15.0,"[15.000000,42.000000,19.000000,42.000000]",19.0
1500,150190,17.0,"[17.000000,52.000000,21.000000,54.000000]",52.0
1600,160192,20.0,"[30.000000,41.000000,20.000000,36.000000]",36.0
1700,170154,23.0,"[23.000000,46.000000,29.000000,30.000000]",46.0
1800,180179,17.0,"[61.000000,27.000000,17.000000,33.000000]",61.0
1900,190164,16.0,"[30.000000,60.000000,16.000000,35.000000]",35.0
2000,200195,26.0,"[52.000000,34.000000,26.000000,29.000000]",52.0
2100,210158,26.0,"[27.000000,28.000000,52.000000,26.000000]",28.0
2200,220142,23.0,"[40.000000,41.000000,41.000000,23.000000]",41.0
2300,230126,27.0,"[36.000000,36.000000,27.000000,27.000000]",36.0
2400,240100,23.0,"[24.000000,23.000000,28.000000,55.000000]",55.0
2500,250191,14.0,"[37.000000,30.000000,14.000000,44.000000]",37.0
2600,260117,24.0,"[31.000000,31.000000,36.000000,24.000000]",36.0
2700,270189,24.0,"[38.000000,24.000000,33.000000,34.000000]",33.0
2800,280175,30.0,"[30.000000,35.000000,35.000000,34.000000]",30.0
2900,290123,20.0,"[20.000000,22.000000,39.000000,50.000000]",20.0
3000,300109,18.0,"[36.000000,21.000000,18.000000,30.000000]",18.0
3100,310141,15.0,"[15.000000,35.000000,24.000000,35.000000]",24.0
3200,320180,21.0,"[28.000000,21.000000,49.000000,38.000000]",38.0
3300,330144,28.0,"[32.000000,30.000000,31.000000,28.000000]",28.0
3400,340156,23.0,"[23.000000,23.000000,47.000000,26.000000]",26.0
3500,350122,26.0,"[38.000000,26.000000,29.000000,43.000000]",26.0
3600,360134,23.0,"[31.000000,23.000000,42.000000,35.000000]",23.0
3700,370147,27.0,"[38.000000,32.000000,27.000000,28.000000]",38.0
3800,380187,16.0,"[41.000000,39.000000,25.000000,16.000000]",41.0
3900,390144,29.0,"[29.000000,37.000000,37.000000,35.000000]",35.0
4000,400150,15.0,"[29.000000,54.000000,30.000000,15.000000]",54.0
4100,410112,18.0,"[18.000000,31.000000,51.000000,30.000000]",30.0
4200,420198,17.0,"[45.000000,17.000000,23.000000,29.000000]",17.0
4300,430170,22.0,"[22.000000,28.000000,23.000000,25.000000]",28.0
4400,440100,22.0,"[22.000000,33.000000,32.000000,31.000000]",31.0
4500,450115,27.0,"[33.000000,32.000000,27.000000,32.000000]",33.0
4600,460162,19.0,"[30.000000,41.000000,19.000000,31.000000]",41.0
4700,460162,19.0,"[30.000000,41.000000,19.000000,31.000000]",41.0
4800,460162,19.0,"[30.000000,41.000000,19.000000,31.000000]",41.0
