generation,ID,score,rawScores,ownScore
0,178,18.0,"[0.000000,56.000000,0.000000,16.000000]",56.0
100,10138,34.25,"[68.000000,36.000000,33.000000,0.000000]",36.0
200,20164,36.0,"[53.000000,29.000000,0.000000,62.000000]",62.0
300,30127,34.0,"[52.000000,45.000000,38.000000,1.000000]",52.0
400,40155,37.5,"[46.000000,30.000000,44.000000,30.000000]",46.0
500,50176,33.75,"[0.000000,41.000000,37.000000,57.000000]",57.0
600,60174,35.5,"[21.000000,47.000000,56.000000,18.000000]",47.0
700,70143,36.5,"[49.000000,28.000000,52.000000,17.000000]",49.0
800,80189,35.25,"[25.000000,48.000000,48.000000,20.000000]",48.0
900,90145,32.5,"[11.000000,6.000000,63.000000,50.000000]",63.0
1000,100168,35.0,"[59.000000,0.000000,43.000000,38.000000]",38.0
1100,110160,27.5,"[0.000000,0.000000,75.000000,35.000000]",35.0
1200,120127,34.25,"[58.000000,0.000000,52.000000,27.000000]",58.0
1300,130132,33.5,"[56.000000,0.000000,0.000000,78.000000]",78.0
1400,140123,31.0,"[40.000000,41.000000,43.000000,0.000000]",40.0
1500,150180,33.0,"[33.000000,0.000000,50.000000,49.000000]",49.0
1600,160104,35.75,"[0.000000,35.000000,38.000000,70.000000]",70.0
1700,170180,36.5,"[52.000000,0.000000,31.000000,63.000000]",63.0
1800,180179,35.25,"[63.000000,12.000000,36.000000,30.000000]",63.0
1900,190181,35.5,"[24.000000,34.000000,38.000000,46.000000]",38.0
2000,200121,34.25,"[36.000000,23.000000,50.000000,28.000000]",50.0
2100,210104,30.5,"[34.000000,31.000000,18.000000,39.000000]",39.0
2200,220197,37.0,"[28.000000,48.000000,32.000000,40.000000]",32.0
2300,230191,34.75,"[49.000000,29.000000,31.000000,30.000000]",49.0
2400,240118,32.25,"[18.000000,44.000000,45.000000,22.000000]",44.0
2500,250143,35.0,"[53.000000,39.000000,22.000000,26.000000]",53.0
2600,260115,32.5,"[23.000000,26.000000,39.000000,42.000000]",23.0
2700,270153,36.0,"[32.000000,43.000000,29.000000,40.000000]",29.0
2800,280147,36.25,"[30.000000,23.000000,73.000000,19.000000]",30.0
2900,290139,37.0,"[36.000000,38.000000,21.000000,53.000000]",36.0
3000,300130,35.75,"[33.000000,46.000000,26.000000,38.000000]",46.0
3100,310162,15.75,"[0.000000,63.000000,0.000000,0.000000]",63.0
3200,320136,36.25,"[28.000000,61.000000,22.000000,34.000000]",34.0
3300,330184,36.25,"[44.000000,37.000000,36.000000,28.000000]",28.0
3400,340141,33.25,"[0.000000,0.000000,75.000000,58.000000]",75.0
3500,350134,36.25,"[42.000000,66.000000,37.000000,0.000000]",66.0
3600,360199,33.5,"[64.000000,0.000000,43.000000,27.000000]",64.0
3700,370191,38.25,"[41.000000,38.000000,30.000000,44.000000]",41.0
3800,380139,30.5,"[72.000000,10.000000,40.000000,0.000000]",72.0
3900,390152,36.75,"[58.000000,26.000000,28.000000,35.000000]",35.0
4000,400146,31.75,"[0.000000,89.000000,38.000000,0.000000]",89.0
4100,410132,35.25,"[0.000000,0.000000,72.000000,69.000000]",69.0
4200,420169,36.5,"[39.000000,21.000000,46.000000,40.000000]",46.0
4300,430175,35.5,"[42.000000,39.000000,37.000000,24.000000]",42.0
4400,440164,31.75,"[45.000000,0.000000,0.000000,82.000000]",82.0
4500,450173,35.5,"[0.000000,33.000000,49.000000,60.000000]",49.0
4600,460115,36.25,"[49.000000,62.000000,34.000000,0.000000]",49.0
4700,470165,35.5,"[52.000000,29.000000,61.000000,0.000000]",61.0
4800,470165,35.5,"[52.000000,29.000000,61.000000,0.000000]",61.0
