generation,ID,score,rawScores,ownScore
0,109,20.0,"[34.000000,20.000000,23.000000,20.000000]",23.0
100,10108,29.0,"[33.000000,29.000000,49.000000,29.000000]",29.0
200,20110,19.0,"[19.000000,33.000000,47.000000,42.000000]",33.0
300,30184,17.0,"[41.000000,39.000000,17.000000,43.000000]",43.0
400,40181,23.0,"[40.000000,40.000000,36.000000,23.000000]",36.0
500,50116,33.0,"[33.000000,33.000000,46.000000,33.000000]",33.0
600,60151,27.0,"[38.000000,40.000000,42.000000,27.000000]",38.0
700,70128,15.0,"[59.000000,37.000000,31.000000,15.000000]",15.0
800,80125,32.0,"[33.000000,39.000000,37.000000,32.000000]",37.0
900,90183,21.0,"[21.000000,22.000000,34.000000,60.000000]",21.0
1000,100106,30.0,"[38.000000,35.000000,30.000000,37.000000]",35.0
1100,110198,19.0,"[35.000000,19.000000,44.000000,47.000000]",19.0
1200,120176,17.0,"[29.000000,17.000000,51.000000,47.000000]",47.0
1300,130192,24.0,"[30.000000,51.000000,24.000000,30.000000]",30.0
1400,140150,22.0,"[24.000000,26.000000,62.000000,22.000000]",26.0
1500,150141,28.0,"[33.000000,42.000000,38.000000,28.000000]",38.0
1600,160100,26.0,"[32.000000,26.000000,43.000000,34.000000]",34.0
1700,170102,25.0,"[31.000000,25.000000,27.000000,36.000000]",25.0
1800,180158,22.0,"[34.000000,39.000000,31.000000,22.000000]",39.0
1900,190194,28.0,"[28.000000,39.000000,34.000000,37.000000]",39.0
2000,200117,21.0,"[21.000000,38.000000,53.000000,28.000000]",53.0
2100,210132,28.0,"[30.000000,28.000000,40.000000,32.000000]",32.0
2200,220126,23.0,"[35.000000,25.000000,30.000000,23.000000]",25.0
2300,230185,18.0,"[38.000000,38.000000,31.000000,18.000000]",31.0
2400,240135,23.0,"[30.000000,43.000000,37.000000,23.000000]",30.0
2500,250191,22.0,"[56.000000,25.000000,22.000000,32.000000]",56.0
2600,260192,24.0,"[24.000000,34.000000,29.000000,37.000000]",37.0
2700,270110,19.0,"[31.000000,30.000000,19.000000,31.000000]",30.0
2800,280106,19.0,"[20.000000,59.000000,19.000000,24.000000]",59.0
2900,290163,20.0,"[21.000000,20.000000,58.000000,41.000000]",21.0
3000,300186,27.0,"[27.000000,28.000000,38.000000,47.000000]",28.0
3100,310159,26.0,"[40.000000,36.000000,26.000000,35.000000]",40.0
3200,320166,22.0,"[39.000000,39.000000,29.000000,22.000000]",39.0
3300,330121,25.0,"[34.000000,27.000000,25.000000,45.000000]",25.0
3400,340171,26.0,"[31.000000,36.000000,26.000000,35.000000]",31.0
3500,350108,23.0,"[31.000000,41.000000,40.000000,23.000000]",23.0
3600,360121,28.0,"[28.000000,34.000000,32.000000,36.000000]",32.0
3700,370159,8.0,"[37.000000,28.000000,34.000000,8.000000]",37.0
3800,380162,24.0,"[27.000000,24.000000,33.000000,46.000000]",24.0
3900,390119,25.0,"[33.000000,31.000000,38.000000,25.000000]",33.0
4000,400126,28.0,"[37.000000,36.000000,37.000000,28.000000]",36.0
4100,410161,30.0,"[44.000000,32.000000,30.000000,33.000000]",30.0
4200,420124,29.0,"[38.000000,31.000000,29.000000,37.000000]",37.0
4300,430149,22.0,"[28.000000,38.000000,43.000000,22.000000]",43.0
4400,440135,22.0,"[28.000000,28.000000,22.000000,57.000000]",28.0
4500,450174,21.0,"[31.000000,37.000000,43.000000,21.000000]",37.0
4600,460114,24.0,"[38.000000,24.000000,49.000000,32.000000]",24.0
4700,470102,26.0,"[36.000000,28.000000,26.000000,40.000000]",28.0
4800,470102,26.0,"[36.000000,28.000000,26.000000,40.000000]",28.0
